clue_id,definition,row
104723,Play,44021
104724,Still,44022
104725,Evergreen,44023
104738,Uniquely,44024
104740,immaculate,44025
104741,Tenant,44026
104744,Writer,44027
104749,ditched,44028
104750,beachwear,44029
104752,Admire,44030
104753,Fail,44031
104754,Started,44032
104755,Gloated,44033
104758,birds,44034
104760,Accounts,44035
104762,Sticky,44036
104765,to rise,44037
104765,out,44038
104766,state,44039
104769,Natural,44040
104772,Underwear,44041
104774,flats,44042
104775,underhand,44043
104776,defeat,44044
104780,mug,44045
104787,Crone,44046
104788,Grace,44047
104792,Monster,44048
104793,section,44049
104799,Lecture,44050
104800,Be,44051
104804,Arbutus,44052
104806,Find out,44053
104810,Twigs,44054
104814,floor,44055
104825,Hillbilly,44056
104847,Bugloss,44057
104849,man-eater,44058
104851,Prophet,44059
104853,Card game,44060
104858,Pink,44061
104859,Manner,44062
104902,Weed,44063
104908,Autocrat,44064
104916,in a bad way,44065
104923,Tight,44066
104924,Ghost,44067
104925,safe,44068
104927,Search,44069
104927,scrub,44070
104929,Respect,44071
104929,valuation,44072
104929,opinion,44073
104930,As,44074
104931,Vegetation,44075
104933,leaves,44076
104934,lethargic,44077
104936,love,44078
104937,brand,44079
104939,bird,44080
104942,course of action,44081
104943,a party,44082
104944,discordant,44083
104946,train,44084
104948,attacks,44085
104949,complicated,44086
104950,12,44087
104953,jacket,44088
104954,Material,44089
104958,wrecked,44090
104959,Fragrant,44091
104960,Fairy,44092
104962,appropriate,44093
104963,mistake,44094
104967,Press,44095
104972,keen,44096
104977,Ruler,44097
104978,tree,44098
104979,Return,44099
104981,Vehicle,44100
104983,Actor,44101
104986,cake,44102
104987,Issue,44103
104989,snake,44104
104992,grill,44105
104996,Frothy,44106
104999,Horror-struck,44107
105002,Treat,44108
105007,The drink,44109
105008,dog,44110
105011,Gridlock,44111
105012,complaint,44112
105017,youngsters,44113
105020,key,44114
105021,good form,44115
105025,Head of state,44116
105028,Lively,44117
105030,Ships,44118
105035,capital,44119
105041,Eire,44120
105043,Bird,44121
105044,embargo,44122
105045,Attract,44123
105047,drunk,44124
105050,transgressions,44125
105051,See,44126
105069,Couple,44127
105071,Go by,44128
105073,Height,44129
105074,Freight,44130
105075,Exclusive,44131
105076,Wealth,44132
105078,test,44133
105079,belief,44134
105082,adhesive,44135
105083,Instrument,44136
105086,Being,44137
105087,Disloyal,44138
105089,Discern,44139
105090,friendly,44140
105092,Just,44141
105094,fruit,44142
105095,complacent,44143
105097,Miss,44144
105100,kid,44145
105101,Might,44146
105103,Leaves,44147
105106,Spendthrift,44148
105107,Stimulating,44149
105108,Clear,44150
105109,Swallow,44151
105115,Firm,44152
105117,People,44153
105118,Book,44154
105120,Prank,44155
105121,Woody,44156
105123,Indian meals,44157
105127,grilling,44158
105128,drink,44159
105130,Dear,44160
105131,possibility,44161
105132,Disorganised,44162
105134,jug,44163
105135,Looking at,44164
105137,hooch,44165
105138,Sham,44166
105139,practice,44167
105140,Twins,44168
105141,Hot,44169
105145,Staggering,44170
105146,Trunks,44171
105150,competitor,44172
105151,Revamping,44173
105152,Stay,44174
105153,Flop,44175
105159,Imagine,44176
105160,Chimney,44177
105161,Air,44178
105167,Genuine,44179
105169,Cleaners,44180
105172,ring,44181
105176,Opulent,44182
105177,Tube,44183
105180,It,44184
105181,intimidated,44185
105182,rock,44186
105183,Ran,44187
105216,settlement,44188
105217,Vegetarian,44189
105219,bandage,44190
105230,Heavenly body,44191
105231,Misses,44192
105234,raid,44193
105235,Force,44194
105237,Reference work,44195
105238,Native American,44196
105239,Pathetic,44197
105246,Parasite,44198
105247,nothing,44199
105252,Stretch out,44200
105254,wander,44201
105257,Go,44202
105258,Pedant,44203
105259,Torment,44204
105260,Outbreak,44205
105261,Gangster,44206
105263,serviette,44207
105264,Deep,44208
105264,Blue,44209
105265,Winger,44210
105267,wandering,44211
105269,Position,44212
105272,drug,44213
105273,pulp,44214
105275,Financial statement,44215
105281,Springer,44216
105282,Measure,44217
105285,ruler,44218
105288,Put down,44219
105293,Humour,44220
105295,Banished,44221
105309,irritation,44222
105310,make-up,44223
105318,Show,44224
105322,Time and time again,44225
105323,ironic,44226
105325,Plastic,44227
105326,Creeps,44228
105327,Progress,44229
105328,Practice,44230
105331,Paltry,44231
105332,Choice,44232
105333,Feature,44233
105334,sad,44234
105334,excuses,44235
105336,Gaudy,44236
105337,transfer,44237
105338,Briton,44238
105341,boarding,44239
105343,Start,44240
105344,Cross,44241
105346,villain,44242
105349,agreed,44243
105350,less,44244
105351,animal,44245
105352,list,44246
105353,probably,44247
105354,game,44248
105356,Bites,44249
105358,Ambassador,44250
105359,Suit,44251
105360,Wake,44252
105361,Ginger,44253
105362,unlimited,44254
105364,Ruling,44255
105367,rest,44256
105368,Wine,44257
105371,material,44258
105372,votes,44259
105376,dear,44260
105381,Drink,44261
105384,Tough,44262
105385,Count,44263
105387,affectation,44264
105388,Strike,44265
105390,The drink,44266
105391,chips,44267
105392,Pick out,44268
105394,terse,44269
105395,rebel,44270
105396,Mate,44271
105397,Vulgar,44272
105400,toil,44273
105401,Staff,44274
105402,Spinal Tap,44275
105404,class,44276
105405,displeasing,44277
105406,approaches,44278
105407,Explain,44279
105408,sign,44280
105409,Value,44281
105411,marvels,44282
105412,Material,44283
105413,Come across,44284
105414,advice,44285
105415,uniting,44286
105416,profession,44287
105417,Boat,44288
105454,rest,44289
105456,smart set,44290
105460,nation,44291
105464,scorn,44292
105473,expose,44293
105474,stimulus,44294
105475,queen,44295
105477,bizarre,44296
105478,a setback,44297
105479,go,44298
105486,Notice,44299
105489,author,44300
105491,seafood,44301
105494,Bloke,44302
105495,trek,44303
105499,across,44304
105499,money,44305
105500,game,44306
105504,money,44307
105505,passage,44308
105506,Purple,44309
105508,head honcho,44310
105509,Risk,44311
105511,Avoid,44312
105512,Prompt,44313
105515,government,44314
105516,improve,44315
105518,Friend,44316
105521,A weight,44317
105524,environment,44318
105526,Appropriate,44319
105527,Hot,44320
105530,Honourably,44321
105531,competence,44322
105532,beg,44323
105535,primer,44324
105538,vehicle,44325
105540,Drink,44326
105541,plant,44327
105542,Heron,44328
105545,Whitish,44329
105546,Plant,44330
105549,hillock,44331
105552,cosmetic,44332
105553,plant,44333
105556,Grasp,44334
105559,Clasp,44335
105560,boss,44336
105561,Fly,44337
105565,Nuts,44338
105566,Stimulate,44339
105567,Ditch,44340
105568,arena,44341
105570,Thoughts,44342
105571,withdrawn,44343
105572,Wrench,44344
105573,mistake,44345
105575,minister,44346
105579,Food,44347
105584,Weighty,44348
105587,Collide,44349
105590,Obsession,44350
105592,incandescent,44351
105594,Vehicle,44352
105595,Convenes,44353
105596,spell,44354
105597,family,44355
105600,spring,44356
105601,Key,44357
105602,concern,44358
105603,here,44359
105604,Group,44360
105605,Vessel,44361
105608,Case,44362
105609,race,44363
105610,cases,44364
105612,Rubbish,44365
105613,interval,44366
105614,Give,44367
105614,applause,44368
105615,Family,44369
105619,Representatives,44370
105620,Joy,44371
105621,Form,44372
105622,Odd,44373
105623,crimes,44374
105625,Lots,44375
105626,suspect,44376
105627,Ring,44377
105630,Fine,44378
105634,Cautious,44379
105635,Responsibility,44380
105635,tax,44381
105638,act,44382
105639,candidate,44383
105642,Clumsy,44384
105643,island,44385
105644,meat,44386
105647,Period,44387
105647,charm,44388
105648,World,44389
105651,expert,44390
105654,burden,44391
105657,Contract,44392
105657,wallet,44393
105659,volume,44394
105661,Paul,44395
105663,prince,44396
105669,oleaginous,44397
105670,plant,44398
105672,Bad,44399
105672,average,44400
105674,Cut,44401
105676,Puzzle,44402
105676,solver,44403
105680,pot,44404
105681,Cornucopia,44405
105685,experts,44406
105687,Kid,44407
105716,Shellfish,44408
105717,Will,44409
105719,flatbread,44410
105720,Bird,44411
105723,Cut,44412
105725,Top,44413
105727,Formerly,44414
105730,Personified,44415
105731,Like,44416
105735,thrilling,44417
105737,Range,44418
105738,lifts,44419
105740,Cheap,44420
105742,game,44421
105745,Friend,44422
105746,Dad,44423
105747,Decline,44424
105749,Additional,44425
105750,Suggest,44426
105751,Note,44427
105752,group,44428
105755,Cunning,44429
105756,Fly,44430
105758,Favoured,44431
105759,Check,44432
105762,Villain,44433
105763,decrees,44434
105767,plant,44435
105769,Sound reproduction,44436
105772,warning,44437
105773,Conventional,44438
105776,to wobble,44439
105780,Conceited,44440
105781,deviation,44441
105786,misappropriated,44442
105789,Treats,44443
105792,Cash,44444
105794,Polish,44445
105794,expert,44446
105801,Apologies,44447
105807,Able,44448
105808,Discontinue,44449
105809,Knife,44450
105810,story,44451
105811,fight,44452
105812,Preacher,44453
105818,Dead,44454
105818,monotonous,44455
105819,island,44456
105822,return,44457
105823,Meet,44458
105824,Still,44459
105824,constant,44460
105827,religious leader,44461
105828,flower arrangement,44462
105829,Pull out,44463
105830,Belief,44464
105830,nature,44465
105832,Cowardly,44466
105834,insight,44467
105836,brothel keeper,44468
105839,dance,44469
105840,Smalls,44470
105841,Country,44471
105842,chortles,44472
105844,Put down,44473
105846,pine,44474
105848,criminal,44475
105849,sport,44476
105850,Launch,44477
105851,Pop,44478
105854,A waste of time,44479
105857,beast,44480
105860,uncut,44481
105920,player,44482
105921,Dry,44483
105922,plant,44484
105923,Lawman,44485
105924,mariner,44486
105925,Piped,44487
105927,River,44488
105928,introduced,44489
105931,Addict,44490
105933,nation,44491
105935,Show,44492
105937,unyielding,44493
105939,trustworthy,44494
105940,Dull,44495
105941,Engineer,44496
105942,murder,44497
105946,Choke,44498
105947,Tackle,44499
105949,Dance,44500
105951,Spoils,44501
105953,Repeats,44502
105956,emergency,44503
105963,flasher,44504
105964,great deal,44505
105966,goal,44506
105974,Dance,44507
105980,deadlock,44508
105987,Adventure,44509
105989,author,44510
105993,Judge,44511
105994,Sanctions,44512
105995,Boxed,44513
105996,Rock,44514
106029,Metal,44515
106030,Spur,44516
106032,Sport,44517
106033,gossips,44518
106034,Cut,44519
106035,treatment,44520
106037,walk,44521
106040,drunk,44522
106041,Fools,44523
106042,Best,44524
106043,locks,44525
106043,buzzers,44526
106044,Reason,44527
106045,Slide,44528
106047,City,44529
106048,sweet,44530
106051,Pay,44531
106052,clot,44532
106053,meal,44533
106054,Powder,44534
106059,Navy,44535
106061,muscles,44536
106069,Destiny,44537
106071,freeze,44538
106073,swimming pools,44539
106074,Show,44540
106078,is,44541
106078,in flight,44542
106080,Exceptionally,44543
106080,wide,44544
106081,scrap,44545
106082,Dreamland,44546
106083,business,44547
106087,Love,44548
106088,Denies,44549
106090,Bear,44550
106091,Passage,44551
106092,Ponders,44552
106098,a pile,44553
106100,Moulded,44554
106101,Weighty,44555
106103,Love,44556
106141,shoot,44557
106198,Flirt,44558
106200,plant,44559
106203,Scientific,44560
106204,explore,44561
106206,Returned,44562
106207,Arrogant,44563
106209,Wind,44564
106210,Long-legged,44565
106211,bland,44566
106212,Plump,44567
106213,Travelling,44568
106217,Ordinary,44569
106223,Sculptor,44570
106227,stable,44571
106229,Arguments,44572
106230,Classified,44573
106231,Strict,44574
106232,Appeal,44575
106235,Weapon,44576
106236,Fool,44577
106239,Novel,44578
106243,Jumble,44579
106245,off,44580
106246,Eject,44581
106249,Plants,44582
106250,an advantage,44583
106252,Agree,44584
106252,to meet,44585
106256,spring,44586
106257,rookie,44587
106297,fruit,44588
106299,it,44589
106309,Braised,44590
106310,Grasp,44591
106318,Black,44592
106319,Boss,44593
106329,Wild olives,44594
106331,Dressing,44595
106342,killing,44596
106346,Crack,44597
106347,grating,44598
106353,Philosopher,44599
106354,Foremost,44600
106355,Impractical,44601
106357,city,44602
106360,plot,44603
106362,Disease,44604
106364,Core,44605
106365,Champion,44606
106366,principles,44607
106368,Resolution,44608
106370,Modest,44609
106373,progress,44610
106375,Time,44611
106378,Fabric,44612
106379,Open,44613
106380,meeting,44614
106381,vessel,44615
106383,tea,44616
106384,Polish,44617
106385,armchair,44618
106386,Keeper,44619
106387,Figure out,44620
106388,device,44621
106392,Bit,44622
106395,language,44623
106396,Flyers,44624
106397,Dressing,44625
106399,settled,44626
106400,Flavour,44627
106402,melody,44628
106403,further,44629
106404,issue,44630
106405,court,44631
106409,Wants,44632
106410,cast,44633
106412,obstacle race,44634
106414,Bypass,44635
106417,relative,44636
106418,regularly,44637
106419,Persuasive,44638
106420,reply,44639
106421,trickster,44640
106423,Forecaster,44641
106424,Transfer,44642
106428,hit man,44643
106431,Plant,44644
106463,rankings,44645
106466,free,44646
106470,Final,44647
106473,in high spirits,44648
106477,Innocent,44649
106478,furniture,44650
106479,Direct,44651
106482,Run,44652
106487,Distinguished,44653
106489,to save,44654
106491,Nonsense,44655
106492,Snub,44656
106495,Preserves,44657
106497,life,44658
106498,reflections,44659
106501,pale,44660
106502,issue,44661
106504,Tiresome,44662
106505,Build,44663
106506,Split,44664
106507,functional,44665
106508,Fashionable,44666
106508,event,44667
106509,deception,44668
106510,Automaton,44669
106511,Almost,44670
106512,Hand out,44671
106513,the 25,44672
106514,Mistreat,44673
106515,Finding,44674
106516,Familiar,44675
106517,tot,44676
106518,catalyst,44677
106519,mark,44678
106520,Cold,44679
106526,Drug,44680
106529,Game,44681
106531,Wee,44682
106535,damage,44683
106537,Message,44684
106539,Mysterious,44685
106540,Tongue,44686
106545,altarpiece,44687
106546,Better,44688
106547,Drunk,44689
106547,irritated,44690
106548,Look,44691
106560,spare,44692
106581,opening,44693
106585,oaf,44694
106589,Visionary,44695
106593,Ruse,44696
106595,Help,44697
106597,shrinks,44698
106604,incentive,44699
106606,Plots,44700
106608,Diarist,44701
106610,game,44702
106614,Shoot,44703
106615,thug,44704
106616,raise,44705
106620,Expected,44706
106621,gallery,44707
106627,Exciting,44708
106629,Help,44709
106635,restraint,44710
106636,resort,44711
106642,Speakers,44712
106645,beat,44713
106654,Land,44714
106655,Hair,44715
106660,screech,44716
106672,uncomplaining,44717
106674,Prepares,44718
106676,uninspired,44719
106677,anguish,44720
106678,flute,44721
106679,coach,44722
106680,Consume,44723
106680,sport,44724
106682,Pepper,44725
106683,unsightly,44726
106684,tail,44727
106686,oven,44728
106687,Snooty,44729
106688,booming,44730
106690,mixture,44731
106691,Tatty,44732
106693,unreal,44733
106694,work out,44734
106695,Reading,44735
106696,Leader,44736
106697,TV show,44737
106699,Emphasise,44738
106699,trouble,44739
106700,sheets,44740
106701,care,44741
106702,Concept,44742
106704,Adolescent,44743
106706,unconscious,44744
106708,Biography,44745
106711,Piece of furniture,44746
106712,Experience,44747
106715,Pedant,44748
106717,Father,44749
106719,verse form,44750
106721,celebrate,44751
106722,punctual,44752
106725,Envoy,44753
106726,Ferocious,44754
106727,Promise,44755
106729,depression,44756
106785,trick,44757
106786,Saving,44758
106787,state capital,44759
106790,Select,44760
106791,people,44761
106793,Vacillation,44762
106794,Melodious,44763
106796,fit,44764
106801,country,44765
106809,idiotic,44766
106812,Banger,44767
106842,Storm,44768
106843,summary,44769
106850,Spot,44770
106852,Punter,44771
106856,Obstruct,44772
106857,seasoning,44773
106861,Service,44774
106866,Reasoning,44775
106868,Establish,44776
106869,Hide,44777
106871,Composer,44778
106876,Fancy,44779
106880,twist,44780
106883,Leather,44781
106884,spirit,44782
106887,change,44783
106890,snacks,44784
106892,Shop,44785
106895,Frenzy,44786
106896,Islander,44787
106900,split up,44788
106901,imitator,44789
106902,circle,44790
106936,Foundation,44791
106937,Guided missile,44792
106939,Entertainer,44793
106941,Red,44794
106944,soon,44795
106945,Hand,44796
106946,clear,44797
106947,Implement,44798
106950,Champion,44799
106951,Turner,44800
106951,drink,44801
106956,Poem,44802
106963,Scavenger,44803
106964,Low,44804
106964,sky,44805
106965,Motto,44806
106966,Waste,44807
